callerNumber,calledNumber,startTime,callDuration,endTime,originCellID,destCellID,originLat,destLat,originLong,destLong,callType,imei,imsi,connectionType,accessType
9757543254,9367181265,2020-04-05 03:31:24.199080,6590,2020-04-05 05:21:14.199080,40440-41039-230688514,40440-41039-230688514,12.981033325195,12.981033325195,80.202255249023,80.202255249023,CALL-OUT,105915190821144,766432367013174,PP,4G
9551544394,9342079206,2020-01-03 15:50:25.694969,7053,2020-01-03 17:47:58.694969,40440-31011-6667308,40440-31011-6667308,13.062057495117,13.062057495117,80.277786254883,80.277786254883,CALL-OUT,459512045380888,444929174348231,PP,2G
9867601534,9566220950,2020-01-30 16:41:22.639338,4395,2020-01-30 17:54:37.639338,40440-31033-6807411,40440-31033-6807411,12.912368774414,12.912368774414,80.17204284668,80.17204284668,SMS-IN,687251098204163,900246321502767,PP,3G
9353881855,9598434911,2020-06-11 15:35:36.488392,5621,2020-06-11 17:09:17.488392,40440-7213-13123,40440-7213-13123,12.965927,12.965927,80.201932,80.201932,CALL-IN,772730791116298,268589459484221,PP,4G
9644846405,9159749994,2020-05-19 17:47:46.332498,3321,2020-05-19 18:43:07.332498,40440-31212-7974902,40440-31212-7974902,12.714615,12.714615,80.226974,80.226974,CALL-IN,808297564365313,175350911305120,PP,3G
9421863511,9510137905,2020-03-10 03:30:18.456582,3187,2020-03-10 04:23:25.456582,40440-41030-230501122,40440-41030-230501122,12.965927,12.965927,80.246887,80.246887,CALL-OUT,433579781858377,707166838689842,PP,4G
9886840181,9445910583,2020-06-02 01:13:20.848309,3279,2020-06-02 02:07:59.848309,40440-8014-10163,40440-8014-10163,13.12385559082,13.12385559082,80.023727416992,80.023727416992,SMS-OUT,649863469969577,893401191029907,PP,4G
9996618276,9991082382,2020-02-10 08:05:03.070631,5942,2020-02-10 09:44:05.070631,40440-12025-5913,40440-12025-5913,13.12825,13.12825,80.217361,80.217361,SMS-OUT,940199071391340,455945160184572,PP,2G
9170330193,9524276076,2020-03-06 14:42:17.036409,5976,2020-03-06 16:21:53.036409,40440-5009-2661,40440-5009-2661,13.046572,13.046572,80.211489,80.211489,SMS-IN,248112523872572,783066178747716,PP,4G
9516263786,9247100995,2020-07-15 23:15:58.215118,3992,2020-07-16 00:22:30.215118,40440-31192-6676758,40440-31192-6676758,13.029098510742,13.029098510742,80.25032043457,80.25032043457,CALL-OUT,193745564776730,124518574284396,PP,4G
9314748587,9238362765,2020-03-23 12:14:11.876657,5844,2020-03-23 13:51:35.876657,40440-41064-231479041,40440-41064-231479041,13.03596496582,13.03596496582,80.257186889648,80.257186889648,SMS-OUT,780415151098407,343016094735906,PP,4G
9798547340,9958592997,2020-05-07 14:25:24.473453,3528,2020-05-07 15:24:12.473453,40440-41063-230798102,40440-41063-230798102,13.053543,13.053543,80.247849,80.247849,CALL-IN,673249963661370,495465770321307,PP,3G
9954747304,9783225157,2020-04-15 14:18:59.010576,404,2020-04-15 14:25:43.010576,40440-41015-231040513,40440-41015-231040513,12.958004,12.958004,80.150176,80.150176,CALL-OUT,316320994372095,825276348441942,PP,3G
9589321953,9950723037,2020-03-20 06:26:52.342668,4283,2020-03-20 07:38:15.342668,40440-31181-7737123,40440-31181-7737123,13.046951293945,13.046951293945,80.214614868164,80.214614868164,SMS-OUT,958810412351436,883746142676979,PP,2G
9314834827,9814108676,2020-02-18 06:47:32.872868,4462,2020-02-18 08:01:54.872868,40440-31023-6724573,40440-31023-6724573,13.059310913086,13.059310913086,80.132217407227,80.132217407227,CALL-IN,786367677099607,980212859810835,PP,3G
9243650297,9276508121,2020-04-01 08:31:58.017963,3144,2020-04-01 09:24:22.017963,40440-41072-231526914,40440-41072-231526914,13.191146850586,13.191146850586,80.310745239258,80.310745239258,CALL-IN,501160033032741,715623382964902,PP,2G
9929009839,9204442439,2020-02-09 23:39:24.693129,6666,2020-02-10 01:30:30.693129,40440-31212-7961318,40440-31212-7961318,12.794854,12.794854,80.222855,80.222855,CALL-OUT,409329188193952,734911083137977,PP,3G
9452056900,9980022111,2020-04-26 05:01:37.947687,6928,2020-04-26 06:57:05.947687,40440-31162-7659257,40440-31162-7659257,13.090896606445,13.090896606445,80.205001831055,80.205001831055,SMS-IN,199509746845085,772986873643122,PP,3G
9510696565,9374973245,2020-05-20 21:17:09.688109,6785,2020-05-20 23:10:14.688109,40440-31271-8365327,40440-31271-8365327,13.099769,13.099769,80.196027,80.196027,SMS-IN,792622809388655,339881935753485,PP,3G
9134398888,9255931337,2020-04-30 18:40:09.565141,4044,2020-04-30 19:47:33.565141,40440-41038-231232770,40440-41038-231232770,12.979591,12.979591,80.162361,80.162361,SMS-OUT,380759766986653,125141944636739,PP,2G
9789528659,9703568519,2020-07-17 01:18:16.332887,2593,2020-07-17 02:01:29.332887,40440-4010-1162,40440-4010-1162,13.06755065918,13.06755065918,80.222854614258,80.222854614258,SMS-IN,695184662318125,265345134119456,PP,4G
9656706364,9873810148,2020-05-20 12:33:33.072907,3719,2020-05-20 13:35:32.072907,40440-41048-231079937,40440-41048-231079937,13.064804,13.064804,80.257462,80.257462,SMS-OUT,703666968758934,228748329429699,PP,2G
9670737383,9621923695,2020-04-01 13:16:41.934460,6239,2020-04-01 15:00:40.934460,40440-9021-13303,40440-9021-13303,12.955112,12.955112,80.154877,80.154877,SMS-IN,833476215045552,967866950541368,PP,3G
9708631454,9750554128,2020-05-08 09:35:54.885911,1463,2020-05-08 10:00:17.885911,40440-31212-7942488,40440-31212-7942488,12.864303588867,12.864303588867,80.226974487305,80.226974487305,SMS-OUT,174064170161854,309924823365425,PP,3G
9373195556,9518559222,2020-03-15 21:00:27.099091,6274,2020-03-15 22:45:01.099091,40440-705-17871,40440-705-17871,13.13443,13.13443,80.29715,80.29715,CALL-OUT,812301569108857,128373826078208,PP,4G
9647377531,9300115114,2020-03-13 03:38:19.905097,6268,2020-03-13 05:22:47.905097,40440-31211-1241,40440-31211-1241,12.788772583008,12.788772583008,80.016860961914,80.016860961914,SMS-IN,627304282818706,236723947275403,PP,3G
9884096286,9197591195,2020-03-19 20:06:21.968643,6870,2020-03-19 22:00:51.968643,40440-31193-7818835,40440-31193-7818835,12.989273071289,12.989273071289,80.222854614258,80.222854614258,SMS-IN,365900931735816,818251065202848,PP,3G
9142193391,9613088645,2020-01-25 20:39:04.680122,4843,2020-01-25 21:59:47.680122,40440-31192-7801096,40440-31192-7801096,13.000259399414,13.000259399414,80.243453979492,80.243453979492,SMS-IN,205820207400745,133070213943378,PP,2G
9237702522,9142911888,2020-02-15 04:04:03.693212,233,2020-02-15 04:07:56.693212,40440-31162-7617642,40440-31162-7617642,13.097763061523,13.097763061523,80.251693725586,80.251693725586,CALL-OUT,154754247098186,710692793339385,PP,2G
9395911613,9374949790,2020-02-22 06:22:45.746911,6585,2020-02-22 08:12:30.746911,40440-41047-230832395,40440-41047-230832395,13.0856,13.0856,80.191025,80.191025,CALL-IN,331469865389960,210348877806713,PP,2G
9144616746,9764967839,2020-03-27 21:56:08.459820,4231,2020-03-27 23:06:39.459820,40440-31171-7720645,40440-31171-7720645,12.986526,12.986526,80.236293,80.236293,CALL-OUT,973475657738808,341397364879561,PP,3G
9864932404,9223809498,2020-01-19 13:25:43.520968,6269,2020-01-19 15:10:12.520968,40440-41016-231267842,40440-41016-231267842,12.974166870117,12.974166870117,80.188522338867,80.188522338867,CALL-OUT,686544998376517,758122118154172,PP,4G
9463460159,9888694523,2020-01-24 19:33:26.363106,4755,2020-01-24 20:52:41.363106,40440-10026-14123,40440-10026-14123,13.112869,13.112869,80.104012,80.104012,SMS-IN,109596751482536,454676822596660,PP,4G
9342480985,9476429354,2020-06-02 20:13:35.512627,3930,2020-06-02 21:19:05.512627,40440-5111-32523,40440-5111-32523,12.994766,12.994766,80.200572,80.200572,CALL-IN,497153866042172,395405695106117,PP,2G
9434440205,9583075198,2020-03-22 05:12:46.619055,952,2020-03-22 05:28:38.619055,40440-31281-8392899,40440-31281-8392899,13.127975,13.127975,80.216904,80.216904,SMS-OUT,470012227106475,436818810522421,PP,3G
9994509856,9662749590,2020-03-15 03:04:29.407158,4600,2020-03-15 04:21:09.407158,40440-12025-64312,40440-12025-64312,13.148856,13.148856,80.211505,80.211505,SMS-IN,111160770794104,222396811382057,PP,3G
9595382215,9922142069,2020-02-05 21:27:52.468174,5640,2020-02-05 23:01:52.468174,40440-31182-7752172,40440-31182-7752172,13.030513,13.030513,80.164278,80.164278,CALL-IN,754273465490618,491452013784696,PP,3G
9141708490,9432604226,2020-05-16 10:20:20.976973,3790,2020-05-16 11:23:30.976973,40440-31192-7809957,40440-31192-7809957,12.99201965332,12.99201965332,80.25032043457,80.25032043457,CALL-IN,303075314992202,466637152547672,PP,3G
9144616746,9564691176,2020-06-04 01:27:17.286564,5288,2020-06-04 02:55:25.286564,40440-31192-7841570,40440-31192-7841570,13.003006,13.003006,80.25444,80.25444,SMS-IN,973475657738808,341397364879561,PP,2G
9316637119,9739159293,2020-02-09 00:45:50.602078,5829,2020-02-09 02:22:59.602078,40440-41057-230596867,40440-41057-230596867,13.097763,13.097763,80.175133,80.175133,SMS-IN,342309264956127,797464453778714,PP,3G
9532482047,9116384238,2020-05-03 19:10:49.396102,6818,2020-05-03 21:04:27.396102,40440-31022-6768701,40440-31022-6768701,13.064804077148,13.064804077148,80.205001831055,80.205001831055,CALL-IN,784719227175392,795858978817566,PP,3G
9177101889,9698634904,2020-04-12 16:36:03.754541,771,2020-04-12 16:48:54.754541,40440-7-3083,40440-7-3083,12.923355102539,12.923355102539,80.130844116211,80.130844116211,CALL-OUT,472085642814625,948115584128357,PP,2G
9270650252,9959519614,2020-02-03 10:14:02.124333,3928,2020-02-03 11:19:30.124333,40440-41056-231874818,40440-41056-231874818,12.900009155273,12.900009155273,80.23796081543,80.23796081543,CALL-OUT,897515422135984,542215397649512,PP,4G
9680198956,9985388062,2020-06-09 05:18:27.223053,3224,2020-06-09 06:12:11.223053,40440-31212-7972404,40440-31212-7972404,12.900009,12.900009,80.233449,80.233449,SMS-IN,760942878735032,837469862432078,PP,3G
9432630107,9487168790,2020-05-15 06:12:34.242690,5850,2020-05-15 07:50:04.242690,40440-41035-230853889,40440-41035-230853889,13.041458,13.041458,80.178223,80.178223,CALL-OUT,742583535160381,799869381964233,PP,2G
9243650297,9860945230,2020-06-30 04:46:43.014796,5651,2020-06-30 06:20:54.014796,40440-13027-1312,40440-13027-1312,13.041467,13.041467,80.194818,80.194818,CALL-IN,501160033032741,715623382964902,PP,2G
9510124432,9476999136,2020-06-07 05:15:54.627782,4969,2020-06-07 06:38:43.627782,40440-31012-6673387,40440-31012-6673387,13.030471801758,13.030471801758,80.225601196289,80.225601196289,CALL-OUT,430856444826937,534361598246137,PP,4G
9185783405,9141426113,2020-06-27 11:55:20.873679,2380,2020-06-27 12:35:00.873679,40440-31181-7750319,40440-31181-7750319,13.039169,13.039169,80.217133,80.217133,CALL-OUT,202139963446244,404691331145804,PP,2G
9545037631,9550443122,2020-05-15 01:38:29.696546,4156,2020-05-15 02:47:45.696546,40440-8120-25802,40440-8120-25802,13.067656,13.067656,80.161057,80.161057,SMS-OUT,416316445259007,554042578236710,PP,3G
9728768316,9614295752,2020-04-22 07:05:29.226170,4617,2020-04-22 08:22:26.226170,40440-31031-6793122,40440-31031-6793122,12.961807250977,12.961807250977,80.159683227539,80.159683227539,SMS-OUT,851750364508416,546015078420270,PP,2G
9242854521,9949425643,2020-04-08 14:09:40.842670,4164,2020-04-08 15:19:04.842670,40440-31281-8404933,40440-31281-8404933,13.125228881836,13.125228881836,80.122604370117,80.122604370117,SMS-IN,546978655604791,221878600345598,PP,4G
9752401206,9953249885,2020-03-29 03:14:22.691844,5061,2020-03-29 04:38:43.691844,40440-615-61422,40440-615-61422,13.085403442383,13.085403442383,80.254440307617,80.254440307617,SMS-IN,217054868824668,683007120072208,PP,2G
9240357498,9158747903,2020-06-04 13:14:20.703769,3447,2020-06-04 14:11:47.703769,40440-205-16083,40440-205-16083,13.056564,13.056564,80.256844,80.256844,SMS-OUT,649625881152113,411908671683156,PP,2G
9417944790,9400066304,2020-04-20 11:48:08.175866,3113,2020-04-20 12:40:01.175866,40440-31171-7680893,40440-31171-7680893,12.981033325195,12.981033325195,80.262680053711,80.262680053711,SMS-IN,602993591696590,829258461281428,PP,2G
9354864651,9358433828,2020-04-05 16:47:41.802622,6660,2020-04-05 18:38:41.802622,40440-31161-7605997,40440-31161-7605997,13.112869262695,13.112869262695,80.265426635742,80.265426635742,SMS-IN,737528386369977,343077806112103,PP,2G
9701987179,9928161864,2020-04-02 05:18:41.400985,4022,2020-04-02 06:25:43.400985,40440-31031-6755013,40440-31031-6755013,12.950820922852,12.950820922852,80.151443481445,80.151443481445,CALL-OUT,224088217412896,789071202004873,PP,4G
9331436238,9424246111,2020-03-17 04:26:47.751196,1743,2020-03-17 04:55:50.751196,40440-41064-231456258,40440-41064-231456258,13.038711547852,13.038711547852,80.251693725586,80.251693725586,SMS-OUT,190381692428651,119774516052020,PP,4G
9552489249,9968483247,2020-07-12 20:47:23.275675,5913,2020-07-12 22:25:56.275675,40440-8120-65532,40440-8120-65532,13.060684,13.060684,80.158081,80.158081,CALL-IN,428823870036834,803170825413115,PP,2G
9986655748,9151352473,2020-04-21 20:07:39.362296,2252,2020-04-21 20:45:11.362296,40440-31212-7951072,40440-31212-7951072,12.910538,12.910538,80.21965,80.21965,SMS-IN,522619584324273,334871280621511,PP,4G
9658519175,9266487088,2020-04-11 06:44:42.365703,629,2020-04-11 06:55:11.365703,40440-202-16532,40440-202-16532,13.058109,13.058109,80.270233,80.270233,CALL-OUT,446699651378640,622105559658354,PP,2G
9495355367,9976981353,2020-05-09 05:40:21.381780,1742,2020-05-09 06:09:23.381780,40440-9121-32801,40440-9121-32801,12.908248901367,12.908248901367,80.156936645508,80.156936645508,CALL-OUT,267025358269014,707559218253297,PP,4G
9397974756,9764049258,2020-01-16 10:06:58.890577,5278,2020-01-16 11:34:56.890577,40440-41041-231714818,40440-41041-231714818,13.020858764648,13.020858764648,80.242080688477,80.242080688477,SMS-IN,977888949248191,619593273908657,PP,2G
9174665307,9382691800,2020-05-28 23:55:11.053841,6669,2020-05-29 01:46:20.053841,40440-41031-231579651,40440-41031-231579651,13.045578,13.045578,80.222168,80.222168,CALL-IN,440505729172441,335468502584568,PP,4G
9861401657,9580200526,2020-04-06 13:48:48.708006,151,2020-04-06 13:51:19.708006,40440-31172-7721196,40440-31172-7721196,12.964553833008,12.964553833008,80.255813598633,80.255813598633,CALL-IN,868435355212082,435031548741275,PP,4G
9531690637,9156653708,2020-05-30 09:03:58.419460,2457,2020-05-30 09:44:55.419460,40440-5111-34541,40440-5111-34541,12.981973,12.981973,80.230878,80.230878,SMS-OUT,881382034192285,290022524150470,PP,4G
9621544045,9617194043,2020-03-03 12:01:34.342879,3134,2020-03-03 12:53:48.342879,40440-31011-6679557,40440-31011-6679557,13.043518,13.043518,80.27916,80.27916,CALL-IN,451291470775908,164759742974861,PP,4G
9104984264,9318827784,2020-06-23 22:42:16.200353,679,2020-06-23 22:53:35.200353,40440-31181-7776139,40440-31181-7776139,13.031845092773,13.031845092773,80.185775756836,80.185775756836,SMS-IN,321626792621613,838471763180748,PP,3G
9141588650,9778688073,2020-07-10 17:26:34.137679,2624,2020-07-10 18:10:18.137679,40440-41024-231979779,40440-41024-231979779,13.070755,13.070755,80.247574,80.247574,CALL-IN,944130046090465,585871536330999,PP,2G
9346878517,9142368422,2020-05-20 13:26:25.624409,1349,2020-05-20 13:48:54.624409,40440-5-552,40440-5-552,13.074417114258,13.074417114258,80.284652709961,80.284652709961,CALL-IN,674340207454589,240832467535037,PP,2G
9248207765,9795452155,2020-04-24 02:08:30.255748,5179,2020-04-24 03:34:49.255748,40440-31272-6749288,40440-31272-6749288,13.132095336914,13.132095336914,80.169296264648,80.169296264648,SMS-IN,565707105677017,250802618482166,PP,3G
9143242609,9792857095,2020-01-05 06:49:55.063287,465,2020-01-05 06:57:40.063287,40440-31161-8382876,40440-31161-8382876,13.110122680664,13.110122680664,80.209121704102,80.209121704102,SMS-IN,164795719357651,389991485196801,PP,3G
9199236069,9241417341,2020-01-12 12:34:54.101292,359,2020-01-12 12:40:53.101292,40440-12025-8731,40440-12025-8731,13.143278,13.143278,80.216282,80.216282,SMS-IN,642412510375893,374493327798609,PP,4G
9537988165,9154609871,2020-04-21 03:01:42.944570,3463,2020-04-21 03:59:25.944570,40440-31012-6630077,40440-31012-6630077,13.050385,13.050385,80.244827,80.244827,SMS-OUT,871200241369371,891933237088416,PP,2G
9670234419,9865992780,2020-01-13 02:09:35.790025,2069,2020-01-13 02:44:04.790025,40440-31033-6812789,40440-31033-6812789,12.906875610352,12.906875610352,80.199508666992,80.199508666992,CALL-OUT,541426405041779,352977857485071,PP,3G
9346878517,9401339269,2020-07-16 19:47:35.910406,1598,2020-07-16 20:14:13.910406,40440-31281-8440149,40440-31281-8440149,13.132095336914,13.132095336914,80.214614868164,80.214614868164,SMS-IN,674340207454589,240832467535037,PP,4G
9719240633,9495616667,2020-04-05 10:18:33.399870,526,2020-04-05 10:27:19.399870,40440-31271-8364575,40440-31271-8364575,13.087268,13.087268,80.195399,80.195399,SMS-IN,130341381568353,135786404339982,PP,4G
9349885841,9109933886,2020-01-01 04:37:37.518861,1091,2020-01-01 04:55:48.518861,40440-31022-6737875,40440-31022-6737875,13.099136352539,13.099136352539,80.207748413086,80.207748413086,SMS-OUT,702178249597670,471091404692302,PP,4G
9492273581,9391170416,2020-05-19 01:12:54.677288,6694,2020-05-19 03:04:28.677288,40440-31181-7776122,40440-31181-7776122,13.041458129883,13.041458129883,80.192642211914,80.192642211914,SMS-OUT,117733057969581,259437273999674,PP,4G
9166531360,9677441134,2020-06-16 03:09:59.055234,3500,2020-06-16 04:08:19.055234,40440-7-15352,40440-7-15352,12.856063842773,12.856063842773,80.060806274414,80.060806274414,SMS-OUT,253838368186383,886134766549027,PP,4G
9745076215,9222274977,2020-04-27 02:19:11.117873,4876,2020-04-27 03:40:27.117873,40440-105-12661,40440-105-12661,13.045578,13.045578,80.257686,80.257686,CALL-IN,614359194837089,703153552018871,PP,4G
9167856204,9480101186,2020-02-05 16:17:48.124242,5510,2020-02-05 17:49:38.124242,40440-31171-7721247,40440-31171-7721247,12.97966003418,12.97966003418,80.265426635742,80.265426635742,CALL-OUT,536740281823253,763610130389035,PP,4G
9510696565,9824700695,2020-01-28 08:38:57.287332,1511,2020-01-28 09:04:08.287332,40440-31171-7724214,40440-31171-7724214,12.974327,12.974327,80.223116,80.223116,CALL-OUT,792622809388655,339881935753485,PP,4G
9907322630,9748741718,2020-05-27 08:04:16.884490,1716,2020-05-27 08:32:52.884490,40440-705-60301,40440-705-60301,13.1036,13.1036,80.27092,80.27092,SMS-IN,145345847371939,233878000373519,PP,3G
9128263523,9229988550,2020-04-09 11:08:52.225848,5406,2020-04-09 12:38:58.225848,40440-31011-6678568,40440-31011-6678568,13.056564331055,13.056564331055,80.25993347168,80.25993347168,SMS-OUT,320087506767091,789056210415729,PP,2G
9223499934,9497838079,2020-03-16 20:39:41.808879,346,2020-03-16 20:45:27.808879,40440-41059-230613506,40440-41059-230613506,13.090896606445,13.090896606445,80.192642211914,80.192642211914,CALL-OUT,490038034467734,749111180758063,PP,3G
9512655978,9256068731,2020-03-26 13:38:42.507379,7181,2020-03-26 15:38:23.507379,40440-31171-7710127,40440-31171-7710127,12.9673,12.9673,80.247606,80.247606,CALL-OUT,779645219026529,750414002614996,PP,2G
9165098959,9239540022,2020-03-17 09:00:30.166812,789,2020-03-17 09:13:39.166812,40440-9218-18593,40440-9218-18593,12.76577,12.76577,80.005531,80.005531,CALL-IN,860136247339266,521091712085825,PP,2G
9434440205,9675791082,2020-07-12 12:19:44.655332,6469,2020-07-12 14:07:33.655332,40440-31011-6684548,40440-31011-6684548,13.031626,13.031626,80.27504,80.27504,SMS-IN,470012227106475,436818810522421,PP,2G
9238270758,9435116207,2020-07-09 13:48:57.001766,5190,2020-07-09 15:15:27.001766,40440-41029-231720451,40440-41029-231720451,12.983779907227,12.983779907227,80.253067016602,80.253067016602,CALL-IN,265170018436631,581451644864318,PP,2G
9861747422,9421200032,2020-02-22 21:12:15.774350,3125,2020-02-22 22:04:20.774350,40440-11113-57242,40440-11113-57242,12.90412902832,12.90412902832,80.231094360352,80.231094360352,CALL-IN,318303631717589,561281248899056,PP,2G
9206048495,9717081506,2020-01-30 19:11:18.928074,5978,2020-01-30 20:50:56.928074,40440-31182-7786572,40440-31182-7786572,13.026351928711,13.026351928711,80.110244750977,80.110244750977,CALL-IN,436426840007533,975986029650324,PP,4G
9928237574,9195118704,2020-04-12 08:01:36.452333,5035,2020-04-12 09:25:31.452333,40440-41034-231270147,40440-41034-231270147,13.012619018555,13.012619018555,80.148696899414,80.148696899414,CALL-IN,155649610606856,334570270574989,PP,4G
9554997650,9358021388,2020-03-02 20:48:12.053962,2592,2020-03-02 21:31:24.053962,40440-31182-7768774,40440-31182-7768774,13.048324584961,13.048324584961,80.125350952148,80.125350952148,SMS-OUT,328640727296656,350029606796086,PP,3G
9890980602,9784323980,2020-04-13 00:55:01.699607,2434,2020-04-13 01:35:35.699607,40440-31272-8376347,40440-31272-8376347,13.120422,13.120422,80.065269,80.065269,CALL-OUT,815288823878654,580447231461860,PP,4G
9880072962,9257943345,2020-04-03 13:41:44.984508,3130,2020-04-03 14:33:54.984508,40440-905-2673,40440-905-2673,13.046853,13.046853,80.201372,80.201372,CALL-IN,357764865071647,944415379092696,PP,3G
9352354663,9169304295,2020-05-30 10:37:06.554706,2259,2020-05-30 11:14:45.554706,40440-105-41442,40440-105-41442,13.024378,13.024378,80.269976,80.269976,SMS-IN,434107436078946,518980430928140,PP,4G
9538815156,9886869206,2020-05-17 21:05:53.407971,4975,2020-05-17 22:28:48.407971,40440-31182-7751613,40440-31182-7751613,13.024195,13.024195,80.177886,80.177886,SMS-IN,303256523110713,860350588573844,PP,2G
9513716278,9709622338,2020-04-13 06:11:42.098938,3761,2020-04-13 07:14:23.098938,40440-31031-6792883,40440-31031-6792883,12.952881,12.952881,80.142517,80.142517,CALL-IN,214826690450089,709602689916338,PP,3G
9933133262,9104361850,2020-03-14 21:36:35.429689,4983,2020-03-14 22:59:38.429689,40440-31193-7817608,40440-31193-7817608,12.985153198242,12.985153198242,80.141830444336,80.141830444336,SMS-OUT,400999279918651,972407459299896,PP,2G
9385506657,9522727823,2020-02-12 14:58:22.075898,3739,2020-02-12 16:00:41.075898,40440-41070-230909697,40440-41070-230909697,13.138961791992,13.138961791992,80.191268920898,80.191268920898,SMS-IN,211148900404824,684026674127486,PP,4G
9672761413,9437306650,2020-03-05 16:44:59.835166,2239,2020-03-05 17:22:18.835166,40440-31023-6725897,40440-31023-6725897,13.119735717773,13.119735717773,80.104751586914,80.104751586914,CALL-IN,953049160088057,853754021502845,PP,2G
9665640138,9790006048,2020-02-08 06:15:23.801033,1596,2020-02-08 06:41:59.801033,40440-41041-230446339,40440-41041-230446339,13.023605,13.023605,80.249634,80.249634,SMS-OUT,880379070188450,648465156914025,PP,4G
9569027676,9388109724,2020-04-14 14:28:44.126695,3047,2020-04-14 15:19:31.126695,40440-8020-7742,40440-8020-7742,13.084259,13.084259,80.171432,80.171432,SMS-OUT,696275682422152,428388979899703,PP,4G
9351452749,9286836353,2020-06-16 15:14:17.291569,3665,2020-06-16 16:15:22.291569,40440-3950-12462,40440-3950-12462,12.86979675293,12.86979675293,80.243453979492,80.243453979492,CALL-IN,614520070749803,142724481183516,PP,4G
9929009839,9439258425,2020-02-05 12:54:16.515878,3148,2020-02-05 13:46:44.515878,40440-11013-18141,40440-11013-18141,12.623977661133,12.623977661133,80.196762084961,80.196762084961,CALL-OUT,409329188193952,734911083137977,PP,4G
9665532160,9421049663,2020-06-06 21:20:50.877770,99,2020-06-06 21:22:29.877770,40440-41042-232072214,40440-41042-232072214,12.86979675293,12.86979675293,80.075912475586,80.075912475586,SMS-OUT,821988181200939,988525163053751,PP,2G
9548047486,9595748665,2020-03-06 15:10:01.452387,4955,2020-03-06 16:32:36.452387,40440-46006-231295254,40440-46006-231295254,13.028597,13.028597,80.277923,80.277923,SMS-OUT,271009965329411,782862125312577,PP,3G
9676373439,9753986604,2020-02-13 16:53:46.618504,2978,2020-02-13 17:43:24.618504,40440-41034-232066582,40440-41034-232066582,13.043518,13.043518,80.15007,80.15007,SMS-IN,283758571981988,254905533990979,PP,2G
9166531360,9139360566,2020-06-27 13:00:24.527119,1626,2020-06-27 13:27:30.527119,40440-41035-230637315,40440-41035-230637315,13.022232055664,13.022232055664,80.174789428711,80.174789428711,CALL-IN,253838368186383,886134766549027,PP,4G
9858255511,9336891042,2020-03-02 08:11:48.255322,4953,2020-03-02 09:34:21.255322,40440-8120-20132,40440-8120-20132,13.071945,13.071945,80.17067,80.17067,CALL-OUT,530769306738164,396552374766479,PP,3G
9471925516,9631588028,2020-04-07 03:24:37.421836,5850,2020-04-07 05:02:07.421836,40440-31163-7618427,40440-31163-7618427,13.089066,13.089066,80.200882,80.200882,SMS-IN,148283122832762,425167685298874,PP,4G
9512882170,9108847978,2020-06-24 04:11:21.292991,3907,2020-06-24 05:16:28.292991,40440-31031-230650882,40440-31031-230650882,13.007125854492,13.007125854492,80.221481323242,80.221481323242,CALL-OUT,174764422524368,707327511095371,PP,3G
9295076257,9362359886,2020-05-17 15:58:09.342666,1397,2020-05-17 16:21:26.342666,40440-31361-8916702,40440-31361-8916702,13.029294,13.029294,80.163826,80.163826,CALL-IN,895225574838970,842861862213143,PP,3G
9446187989,9755808599,2020-06-22 07:56:12.503902,5260,2020-06-22 09:23:52.503902,40440-41020-230719489,40440-41020-230719489,12.930221557617,12.930221557617,80.156936645508,80.156936645508,SMS-OUT,363438362675268,540290076381544,PP,2G
9851890018,9627019103,2020-04-25 22:17:25.869453,3096,2020-04-25 23:09:01.869453,40440-116-17367,40440-116-17367,12.746200561523,12.746200561523,80.111618041992,80.111618041992,CALL-OUT,733020775230571,197274346041105,PP,4G
9929497697,9594372997,2020-05-27 08:53:45.643282,2523,2020-05-27 09:35:48.643282,40440-50004-40321,40440-50004-40321,13.008499145508,13.008499145508,80.213241577148,80.213241577148,SMS-IN,493568957944149,186237551634589,PP,2G
9351452749,9651040886,2020-01-01 17:02:00.435522,5474,2020-01-01 18:33:14.435522,40440-31281-8447749,40440-31281-8447749,13.118362426758,13.118362426758,80.103378295898,80.103378295898,CALL-OUT,614520070749803,142724481183516,PP,4G
9764977519,9149226165,2020-04-15 11:00:42.468395,5642,2020-04-15 12:34:44.468395,40440-3300-19070,40440-3300-19070,13.195266723633,13.195266723633,80.18440246582,80.18440246582,SMS-IN,220289021104624,577026596132951,PP,2G
9917660858,9983989623,2020-04-23 15:41:26.287614,495,2020-04-23 15:49:41.287614,40440-41024-231942914,40440-41024-231942914,13.087234,13.087234,80.260849,80.260849,CALL-OUT,888551427527885,564622376392173,PP,4G
9786777468,9535338220,2020-05-02 18:32:18.056731,7133,2020-05-02 20:31:11.056731,40440-9118-3483,40440-9118-3483,12.824478149414,12.824478149414,80.075912475586,80.075912475586,CALL-IN,132930765776394,536681862407474,PP,4G
9351452749,9816348518,2020-04-12 13:52:46.515486,5478,2020-04-12 15:24:04.515486,40440-31193-7816618,40440-31193-7816618,13.007641,13.007641,80.210495,80.210495,CALL-OUT,614520070749803,142724481183516,PP,2G
9808640511,9604823025,2020-05-28 11:57:29.118410,5141,2020-05-28 13:23:10.118410,40440-31271-7616782,40440-31271-7616782,13.077163696289,13.077163696289,80.229721069336,80.229721069336,CALL-OUT,635389464839398,819957773704331,PP,4G
